val_pred,val_true,aro_pred,aro_true
-0.02523692,-0.0396825,0.21695481,-0.031746
-0.05228665,0.174216,0.13228346,0.0241967
-0.11912439,0.367789,0.14136265,0.783972
0.14734842,0.166667,0.5178523,0.746032
-0.17960614,-0.164375,0.98648864,0.901574
0.7604989,0.912698,0.12481865,0.134921
-0.2648634,0.238095,0.13320613,0.896825
0.88155997,0.825397,0.0450175,0.166667
-0.24846049,-0.563492,-0.09772345,-0.0634921
0.013166192,0.547619,0.48952022,0.015873
-0.3504113,-0.15873,0.49078605,0.825397
0.05779079,-0.101626,0.48641008,0.629113
-0.48109525,0.150794,0.4375761,0.666667
-0.1334211,0.357143,0.14551885,0.0793651
-0.7169233,-0.796971,-0.44277588,-0.164375
-0.42202985,-0.611111,0.025471497,-0.285714
-0.25372905,-0.857143,-0.028695663,-0.238095
-0.9070469,-0.944171,-0.26417062,-0.280875
-0.5244108,-0.842044,0.23700345,-0.246806
-0.45704797,-0.735579,0.09176799,-0.183895
-0.67089003,-0.650794,-0.37954807,-0.285714
-0.02769563,-0.179055,0.89096624,0.769454
0.2966351,0.515873,0.20835085,-0.00793651
-0.31964302,0.765579,0.47880778,0.0459348
-0.12100892,-0.701703,0.29640058,0.532327
-0.43989837,-0.0301932,0.45053038,0.0819531
-0.42761457,-0.14234,0.44850776,0.340752
-0.42557994,-0.111305,0.3114559,0.643631
0.30833778,0.523809,0.55177677,0.714286
0.14816593,0.222609,0.8113423,0.638792
0.15865788,0.571429,0.44978112,0.0952381
0.12810473,-0.447745,0.1547207,0.158028
-0.40566966,-0.238095,-0.09557751,-0.34127
-0.35767746,-0.674603,0.08269785,0.468254
-0.559214,-0.295199,0.6537952,0.682346
-0.14149228,0.13169,0.15603875,-0.215971
0.6522832,0.900116,-0.10060768,-0.140341
-0.50897425,-0.711125,0.33080676,0.458281
-0.26555824,-0.721061,0.51603216,0.425861
0.37794787,0.391986,0.54409003,0.745257
-0.038669094,-0.599551,0.10542059,0.340752
-0.6592335,-0.68254,0.503666,0.47619
-0.61671597,-0.769454,0.7968152,0.522648
0.6426175,0.498451,0.044375677,0.0822687
-0.13411856,-0.0448296,0.047614697,0.0547918
-0.59341824,-0.597729,0.55481386,0.483164
0.007889072,-0.674603,0.46070683,-0.460317
-0.5572762,-0.00431332,0.103690505,-0.00862664
0.7225702,0.539683,-0.040104333,0.0
-0.32815742,-0.043554,0.22376965,0.416183
-0.06906538,0.774293,0.30689305,0.111305
-0.20031665,-0.0503373,0.92815936,0.963959
0.51559305,0.515873,-0.24495415,0.0
-0.19035171,-0.0967867,0.33001545,0.271003
-0.38347602,-0.449678,0.3532835,0.465273
-0.5021608,-0.0532327,0.69582486,0.94851
0.54186976,0.0172533,0.065592736,0.00431332
-0.26623267,-0.833333,0.1836138,0.357143
-0.5580188,-0.36295,-0.112613,-0.208091
-0.5038563,-0.607121,0.4631451,0.650333
-0.41230112,-0.469415,0.41984138,0.672667
-0.13992064,-0.0396825,0.23798744,0.0396825
-0.2621318,0.00967867,0.076130904,0.00967867
-0.045622796,-0.198843,0.50529283,0.562958
-0.23632573,-0.548942,0.59145147,0.542328
-0.74346423,-0.5,0.52346605,0.31746
-0.27798074,-0.138889,0.77074665,0.773809
-0.064020835,-0.324235,0.79228836,0.300039
-0.9288611,-0.891612,-0.2632877,-0.169356
0.4745296,0.788811,0.16393484,0.0532327
0.07416205,-0.0967867,0.7497993,0.900116
0.16663866,0.849206,0.86884147,0.031746
-0.56647015,-0.873016,0.56597394,0.436508
-0.39125684,0.200169,0.0021487265,-0.200169
0.6011721,0.505689,0.09255259,0.0948167
-0.41393182,-0.221239,-0.14930175,-0.453013
0.027110022,0.00431332,0.57167965,0.00431332
0.28939962,0.825531,0.094423175,-0.166113
0.03583868,-0.116144,0.6579626,0.793651
-0.65869474,-0.681391,-0.059627756,-0.180138
0.18672074,-0.058072,0.8357933,0.861401
0.021794599,-0.0793651,0.8996747,0.793651
-0.056293227,-0.306232,0.12801485,0.367478
-0.5171304,-0.7259,-0.3658435,-0.343593
-0.5480616,-0.600077,0.5215726,0.658149
-0.07446327,-0.0338753,0.5272614,0.774293
-0.14127271,-0.0873016,0.8409499,0.809524
-0.19237807,-0.0626566,0.93324065,0.849105
0.14884368,-0.159698,0.06211398,0.372629
-0.6169034,-0.168219,0.34585318,0.483092
-0.23960736,-0.904956,0.11743194,-0.00483933
-0.26559255,-0.450058,0.35892406,0.483933
-0.21645094,-0.101626,0.57005113,0.900116
-0.13448475,0.00793651,0.17844976,0.00793651
-0.081993856,-0.07259,0.7630798,0.619435
0.5125159,0.711989,0.14754651,0.1646
-0.25144184,-0.649351,-0.1819394,-0.377529
-0.46753836,-0.796971,0.033860866,-0.254035
-0.05500002,0.221484,0.22237292,0.500856
-0.23087294,-0.0714286,0.18937822,-0.642857
-0.25461382,-0.801587,0.705268,-0.460317
-0.6269702,0.0992063,0.42821246,0.405452
-0.048872616,-0.126984,0.84554654,0.849206
-0.44338292,-0.754936,-0.18555692,-0.338753
-0.58159226,-0.54783,0.51109606,0.742731
-0.5308622,-0.478183,0.5323768,0.811915
-0.69199353,-0.174603,-0.44675472,-0.34127
-0.13730334,-0.0677507,0.6110372,0.832365
-0.45178452,-0.674603,-0.3373733,-0.0238095
0.20886402,-0.614595,0.23922811,0.662989
-0.5697553,-0.716221,0.45896283,0.314557
-0.5717584,-0.150966,0.556071,0.439959
-0.44313395,-0.246032,0.44739953,0.428571
-0.5351001,-0.777189,-0.16187078,-0.244334
0.10298684,-0.531746,-0.00181937,0.206349
-0.033564735,0.440379,0.40334046,-0.120983
0.6919129,0.849206,-0.02518111,0.0714286
-0.30799845,-0.425861,0.36312824,0.479094
-0.31979546,-0.643631,0.18530317,0.643631
0.70159435,0.895728,0.44423842,0.287092
-0.17393264,0.14546,0.24328165,0.811514
-0.22862206,0.0919473,0.06523546,0.440379
-0.82117754,-0.626984,0.46655282,0.642857
-0.5615269,-0.603175,0.063203126,-0.00793651
-0.24041373,-0.119048,0.8046255,0.793651
0.034656223,-0.00370865,0.57109874,0.415369
-0.39918354,-0.473202,0.06286313,0.806934
-0.10456853,0.015873,0.7175075,0.5
-0.11946547,-0.293852,0.21027516,-0.120555
-0.19287701,-0.00793651,0.22765923,0.015873
0.08465271,0.363618,0.72058874,0.577804
-0.18345158,-0.453278,0.5321659,0.816896
0.0315811,-0.304878,0.19015871,-0.14518
-0.28587762,-0.119546,0.40412703,0.762104
-0.50576013,-0.648471,0.58377963,0.662989
-0.40011695,-0.865079,0.15866064,0.412698
-0.4358393,-0.232288,0.25322863,0.503291
-0.7987248,-0.714286,0.56709856,0.468254
-0.536709,0.119048,0.7067413,0.667989
-0.022636864,0.363618,0.50527984,0.547918
-0.51165587,-0.464576,0.30125055,0.517809
-0.31605154,-0.416183,-0.14319612,0.658149
-0.010180545,0.762104,0.43158203,0.338713
-0.3002674,0.329075,0.33312455,0.0338753
-0.7126615,-0.087108,0.43773547,0.880759
-0.55321753,-0.759775,0.5085373,0.454897
-0.32703122,-0.305154,0.33339897,0.501055
-0.39397752,-0.764615,0.16587093,0.474255
-0.4190843,-0.478183,0.3418545,0.811915
-0.51850164,-0.813008,0.37250474,0.479094
-0.3562554,-0.865079,0.08050333,0.373016
-0.743502,-0.644841,0.250224,0.449972
0.010558662,0.507936,0.12925062,0.0634921
0.07958867,0.450058,0.48793998,0.783972
0.24566852,-0.111305,0.30425763,0.754936
-0.6583815,-0.866706,0.42110234,-0.159394
-0.3220855,-0.764615,0.7351331,0.43554
-0.21768467,-0.0634921,0.047493562,0.619048
-0.55276316,-0.388889,0.6274824,0.769841
-0.19090614,-0.666667,0.82177764,0.698413
-0.84577596,-0.965608,-0.23273164,-0.152116
-0.118584916,0.00793651,0.031172222,0.0
-0.2595123,-0.382307,0.43115932,0.0967867
-0.4527216,-0.483092,0.020706637,-0.125086
-0.2808883,-0.796971,0.21711351,-0.229129
-0.21704005,-0.817847,0.52948266,0.367789
0.1111322,0.269841,0.52294654,0.801587
-0.0012418674,-0.633953,0.18051057,0.633953
-0.43234646,-0.300253,-0.020453097,0.105352
-0.47781563,-0.409585,0.6053152,0.463176
-0.034040123,-0.68254,0.029939761,-0.293651
-0.10725079,-0.531058,0.47275454,0.568811
0.5551368,0.626984,0.3544563,0.198413
-0.4157477,-0.07259,0.39425483,0.827526
0.65073895,0.510957,0.14504564,0.100084
-0.2975925,-0.920635,0.6870653,0.365079
0.015299066,-0.658149,0.2771266,0.658149
-0.23549072,-0.0776398,0.54426306,0.491718
0.31554478,0.430701,0.40651107,0.0483933
0.93212736,0.416183,0.11530137,0.087108
0.16054419,-0.690476,0.19771412,0.619048
-0.6693977,-0.130662,0.46460512,0.391986
-0.34646606,-0.338753,0.5255029,0.382307
-0.6216429,-0.661376,0.35627815,0.296296
-0.18715839,-0.587302,0.61769754,0.404762
0.76122636,0.539683,0.20389242,-0.00793651
-0.5946945,-0.543478,-0.02818515,-0.207039
-0.34594458,0.00661376,0.53525394,0.0
0.17821386,0.830654,-0.13271889,0.206706
0.8422155,0.505689,-0.028885247,0.0895491
-0.43684176,-0.609081,0.574035,0.712272
0.025732066,-0.0560732,0.56953704,0.901484
-0.28209955,0.00793651,-0.037193768,0.015873
-0.52282745,-0.701703,0.47536978,0.421022
-0.7341086,-0.32377,0.5134659,0.478183
-0.6216166,-0.714286,0.33447328,0.412698
-0.3720986,-0.591463,0.5609173,0.619148
-0.1163351,-0.779133,0.6331274,0.421022
-0.8008567,-0.72166,0.49902186,0.505689
-0.12729184,-0.634921,0.42918313,0.626984
0.44046223,0.87108,0.07448976,-0.0193573
0.7380325,0.759144,0.110017344,0.297619
0.41511464,0.857143,0.77235866,0.206349
0.6435683,0.493612,0.4147567,0.837205
-0.21172304,-0.214286,0.38657442,-0.301587
-0.7648547,-0.373016,0.64824766,0.761905
-0.39215004,-0.584283,0.5384299,0.489337
-0.14509006,-0.633953,0.18886092,0.643631
-0.5438347,-0.406504,0.8170143,0.793651
0.5931151,0.532027,0.18134241,0.13169
-0.041799102,-0.119546,1.0013527,0.846782
-0.63222945,-0.11646,0.5136841,0.362319
0.75867486,0.787778,0.11809999,0.218967
0.12419731,-0.667828,0.62229794,0.682346
-0.091117166,-0.754936,0.14258213,0.396825
-0.45720935,-0.278714,-0.030548463,-0.164204
-0.29794174,0.253968,-0.15296109,0.47619
-0.11906325,0.0677507,0.08950171,-0.00483933
-0.07529354,-0.07259,0.7569476,0.759775
-0.121174835,-0.047619,0.7173501,0.547619
-0.12465862,-0.534045,-0.0857909,0.593384
0.051156323,-0.0632111,0.85127234,0.879688
-0.085763134,-0.7259,0.2963294,0.382307
-0.3360715,-0.808169,0.4879634,0.440379
0.1430533,-0.18254,0.9755726,0.944444
0.181472,0.0241967,0.46635175,0.875919
-0.18298371,-0.735579,-0.09122087,-0.329075
-0.4799886,-0.029036,0.71342754,0.730739
-0.7509071,-0.747998,0.52997607,0.484619
-0.4962144,-0.130662,0.39999336,0.353271
-0.23634471,-0.72166,0.28638563,0.421407
-0.18984805,-0.0714286,0.31295732,-0.34127
-0.45444223,-0.575881,0.64640355,0.783972
-0.28328225,-0.520594,0.05615313,-0.36365
-0.24867639,-0.418174,0.18946695,-0.421941
-0.2536911,-0.31746,0.16088675,0.626984
-0.7798482,-0.621118,-0.2258613,-0.189786
-0.12732075,0.774336,0.33622977,-0.0948167
-0.24351074,0.14234,0.5709815,0.573671
-0.2080181,-0.0774293,0.81252164,0.759775
-0.5338892,-0.734956,0.40666744,0.474659
-0.29222217,-0.0677507,0.50379103,0.793651
-0.23884965,-0.960317,0.9335443,-0.18254
-0.22524355,-0.696864,0.7006921,0.430701
-0.69348866,-0.634921,0.2873949,0.746032
-0.817508,-0.769841,-0.25601998,-0.373016
-0.3719145,-0.0873016,0.32652056,-0.0793651
-0.7493949,-0.761905,0.5254433,0.634921
-0.34949648,-0.015873,0.2869295,0.0
-0.07197941,0.198413,0.5966221,0.81746
0.029115524,-0.0714286,0.76184,-0.031746
-0.26387757,-0.648172,-0.16544408,-0.283035
0.18992294,-0.712736,0.24413128,0.46741
-0.10205068,-0.134921,0.0124186175,-0.357143
0.028781693,0.285521,0.3204315,0.662989
-0.08091108,0.779133,0.25516322,-0.154859
-0.0177241,-0.547619,0.5465575,0.68254
0.33007008,0.452381,0.2012048,0.0714286
-0.10577909,0.0,0.11484011,0.0
0.058032002,0.0431332,0.5350723,0.163906
-0.30389905,-0.0822687,0.27592537,0.590399
-0.76269746,-0.809524,-0.49924615,-0.373016
-0.015944455,-0.0952381,-0.025206216,-0.0873016
0.021090217,-0.125313,0.8251467,0.853697
0.03155732,0.0238095,0.7579909,0.460317
-0.1383758,-0.12416,0.80715245,0.650015
0.48741537,0.537295,0.16197376,0.163295
-0.81608325,-0.880952,0.5533989,0.261905
-0.37399298,-0.126984,0.3985242,-0.603175
-0.70536816,-0.451692,0.631568,0.715817
-0.51381934,0.150794,-0.29322,0.611111
-0.6153963,-0.611111,0.38428137,0.753968
0.61456156,0.772066,0.14563063,0.368599
-0.36795527,-0.633953,0.55077106,0.638792
-0.8149631,-0.928571,0.6116882,0.31746
0.6355195,0.769841,0.19633143,0.396825
-0.108680055,-0.0338753,0.50663227,0.779133
-0.17691483,-0.51305,0.07567202,0.672445
-0.2886821,0.47619,0.4265003,0.00793651
-0.5862149,-0.612672,0.60376745,0.478183
-0.17576827,-0.626984,0.7782077,0.47619
-0.18323442,-0.116144,0.3744903,0.488773
-0.729715,-0.896825,0.12233524,0.365079
-0.15211159,-0.0946074,1.0426643,0.946074
-0.072269745,-0.103175,0.75202566,0.761905
-0.28051713,0.29036,0.16105245,0.716221
-0.6336273,-0.517809,0.5596965,0.672667
-0.08129468,-0.0038279,0.056926705,0.0
-0.3751015,0.383543,0.508722,0.592748
0.321856,0.404762,0.57618165,0.198413
0.012382059,-0.103175,0.7909433,0.634921
0.013910827,0.180697,0.22423552,0.627126
-0.38228,-0.648471,0.5305632,0.648471
-0.44429785,0.405605,0.4600965,-0.179098
0.105155334,0.269304,0.48984972,0.702205
0.2849653,0.537295,0.71283203,0.258112
0.72059274,0.750097,0.085586615,0.106465
0.093417324,0.0,0.30091968,-0.0193573
-0.41395962,-0.753968,0.2541409,0.47619
-0.057543185,0.0967867,0.19912158,-0.087108
-0.14011824,-0.608178,0.4671013,0.677191
-0.47627428,-0.241967,0.5817622,0.604917
-0.073260985,-0.238095,0.5426,0.769841
-0.3595503,-0.468254,0.17686094,0.412698
-0.3725494,-0.753968,-0.23720965,-0.34127
-0.4066159,-0.666667,0.42942724,0.460317
-0.012251382,-0.00793651,0.12088194,0.0238095
-0.4972788,-0.757924,0.7524717,0.474659
-0.10211452,0.608636,0.36212537,0.0229674
-0.4748167,-0.624274,0.3678091,0.643631
-0.3444614,-0.486143,-0.29796812,-0.283264
0.92836046,0.846883,-0.029556813,0.150019
0.13316318,0.646998,0.20676966,0.0646998
-0.09481953,0.36295,0.41600123,0.735579
-0.21002398,-0.324675,0.28649592,0.823014
-0.48884553,-0.629745,0.5678683,-0.125086
-0.04806738,0.00793651,-0.22426647,-0.00793651
0.54314196,0.783972,0.10228978,0.0822687
-0.15720789,0.0,-0.3543019,0.00793651
0.1590265,0.425861,0.7435647,0.667828
0.045903597,0.0603865,0.2937572,0.375259
-0.21864556,-0.468221,0.16972886,0.796971
-0.4014303,-0.368732,0.025364922,-0.15276
-0.16459873,-0.1294,0.7521753,0.754831
-0.6916721,-0.880952,0.5329199,0.404762
-0.606961,-0.562169,0.8014993,0.760582
0.0466807,-0.150019,0.74791616,0.885598
-0.5892838,-0.555556,0.44937044,0.253968
0.66556895,0.505689,0.2670001,0.110619
-0.33227587,-0.677507,0.452859,0.450058
-0.39986837,-0.604917,0.67091316,0.711382
-0.5177781,-0.241967,0.17964809,0.575881
0.612245,0.293651,0.06386568,0.801587
-0.48759818,-0.421022,-0.08467253,-0.120983
-0.64112324,-0.672878,0.47669032,-0.176846
-0.24299274,-0.401665,0.5112755,-0.222609
-0.46391633,-0.527487,0.51882625,0.662989
-0.16751823,0.198413,0.9339016,0.871291
-0.73486274,-0.81746,-0.14652525,-0.246032
-0.17366408,0.15873,0.69315696,0.515873
-0.38943917,-0.134921,0.37960187,0.563492
-0.22908969,-0.222222,0.07105489,0.587302
-0.3669751,-0.746032,0.49004692,-0.333333
-0.34426668,0.745257,0.17592199,-0.179055
-0.34840024,0.00648172,0.1027707,-0.00432115
-0.31539,-0.126984,0.3582,0.349206
-0.6250418,-0.629113,0.5536013,0.498451
-0.1908421,0.13169,-0.07428343,-0.447745
0.3076222,-0.642646,0.14262252,0.663717
-0.13254298,0.0819531,0.7420431,0.405452
-0.070075564,-0.142857,0.76162004,0.84127
-0.22783117,-0.277778,-0.13318236,-0.0873016
-0.8690928,-0.607691,0.608971,0.468221
-0.4476313,-0.758533,0.65723234,0.442478
0.21325341,0.0714286,0.65439653,0.738095
0.6001558,0.579365,0.47840092,0.301587
0.2803265,0.0348675,0.64688134,0.0597729
-0.09134599,-0.590399,0.29987153,-0.391986
-0.107224874,-0.357143,0.5765281,0.293651
0.25245637,0.30552,0.5116947,0.842815
-0.5183226,-0.712206,-0.014941602,0.356103
-0.44806284,-0.101626,0.36342904,0.924313
0.038444757,0.65457,0.17752738,0.038279
-0.52904224,-0.266163,0.6104891,0.300039
0.008909862,-0.309717,0.034130372,-0.111305
-0.73442876,-0.880952,-0.53179544,-0.293651
-0.18079518,-0.0805781,0.8276257,0.935745
-0.6161308,-0.365079,0.6093402,0.603175
0.6868046,0.714286,0.752803,0.626984
-0.40658098,-0.681504,-0.05284622,-0.215666
-0.8405163,-0.587302,0.4733174,0.484127
-0.15369049,-0.396825,0.50178605,0.753968
-0.123190574,-0.347661,0.056863688,0.26338
-0.11223262,0.231551,0.09548791,0.55371
-0.24699438,0.015873,0.022573939,0.0
0.029845856,-0.194901,0.6893798,0.800674
0.6786057,-0.0967867,-0.0018866124,0.769454
-0.38245147,-0.269841,0.4557152,0.571429
-0.53814447,-0.626984,-0.18015988,0.603175
-0.4319301,-0.768535,0.49928328,0.444545
-0.2157865,-0.444444,-0.34761092,-0.380952
0.32069427,0.539165,0.35059723,-0.0862664
0.0033417149,-0.0629113,0.53673273,0.875919
-0.6039076,-0.0677507,0.28296492,0.94851
-0.17949273,-0.523809,0.41262636,0.420635
-0.4615805,-0.68254,-0.19295557,-0.373016
0.10834461,-0.0895491,0.5331771,0.837547
0.46640515,0.58072,0.17788689,-0.014518
-0.6204181,-0.750268,0.12785313,-0.141632
-0.5480916,-0.677191,0.42332157,0.405452
-0.6219763,-0.654384,0.4991103,0.347327
0.5881386,0.753266,0.71848685,0.289718
-0.16184655,-0.698413,0.48413327,0.634921
-0.19454817,-0.0555556,0.92281336,0.81746
-0.29104573,-0.730159,0.1723164,-0.365079
-0.08000721,-0.206349,0.6340465,0.904762
-0.26320508,-0.758533,0.077869646,0.458281
-0.58860195,-0.459348,0.27315107,0.754096
0.67919016,0.741891,0.11678108,0.10352
0.13973346,0.238095,0.89141333,0.714286
-0.1491407,0.00793651,-0.23910116,-0.00793651
-0.27151176,-0.00483933,0.23120506,0.00483933
-0.1523321,0.0819531,-0.09737141,0.375259
1.0166878,0.822687,0.010348183,0.0677507
-0.032682,-0.277778,1.0577829,0.888889
-0.22023138,-0.416183,0.3410485,0.469415
-0.55918777,-0.0952381,-0.44094542,-0.579365
-0.7371144,-0.759775,0.6303306,0.425861
0.8332984,0.628307,-0.046338025,0.0727513
-0.22046913,-0.285521,0.14182991,0.604917
0.28364488,0.5,0.16747008,0.0
0.015467691,0.275842,0.34543917,0.522648
0.5831615,0.881262,0.17828073,0.159761
-0.5326529,-0.47619,0.43519786,0.150794
-0.30465454,0.015873,0.26155087,0.0
-0.27675158,0.229674,0.690292,0.834482
-0.5298468,-0.404762,0.8291078,0.761905
-0.38906366,-0.277778,-0.3118335,0.634921
0.029318001,0.18254,0.43127367,0.849206
0.7892051,0.861401,0.38268435,0.237127
-0.538751,0.47619,0.59486824,0.0793651
-0.5862928,0.00862664,-0.29487625,-0.0172533
0.7663977,0.838303,0.020033358,0.0993864
-0.11497577,0.352929,0.09749503,-0.252844
-0.13656513,0.0555556,0.48259297,0.325397
0.10600764,0.138026,0.845342,0.672878
-0.4526183,-0.36295,0.51302016,0.425861
-0.43234083,-0.597729,0.34903008,0.478183
-0.27805895,-0.821877,-0.10731889,-0.27894
-0.36290592,0.015873,-0.047967188,0.0238095
0.8269291,0.500421,0.15202636,0.110619
0.43022805,0.460317,0.6110619,0.880952
-0.3399641,0.0,0.3617936,0.0
0.0554842,-0.634921,0.28397664,0.603175
-0.054047517,-0.174603,0.874657,0.777778
-0.064648256,-0.0526759,0.692115,0.805942
0.031005096,0.704333,0.35166648,0.0842137
-0.1470247,-0.0919473,0.8315149,0.885598
0.6902689,0.822998,0.15425862,0.153116
-0.3448073,-0.825397,0.47155407,0.507936
0.6034082,0.555556,0.20693547,0.00793651
-0.26195136,-0.0619771,0.29563227,-0.0929656
-0.26742038,-0.579365,0.040811386,0.396825
0.06907137,-0.169356,0.9704524,0.866706
0.2595824,0.401665,0.8988544,0.880759
0.44321436,0.563492,0.59402734,-0.0634921
-0.290316,-0.0873016,0.21101974,-0.277778
-0.059406128,-0.158028,0.94995344,0.774336
-0.35460156,0.227449,0.25179717,0.0774293
-0.12506892,-0.13947,0.37528145,0.777047
-0.4813704,-0.174603,0.32001942,-0.293651
-0.5785283,-0.743237,0.7483637,0.455881
-0.68396103,-0.616308,0.49344435,0.505689
0.7964726,0.87108,0.17694874,0.319396
-0.3587757,-0.50813,0.3665362,0.561363
-0.105273634,0.403467,0.57379633,0.627615
-0.21657251,-0.15276,0.68815607,0.790139
-0.3575238,0.150966,0.24137996,0.621118
-0.65441453,-0.705858,0.08383284,0.442478
-0.10577551,0.0238095,0.5412969,-0.00793651
-0.1610615,-0.400337,0.043607417,-0.168563
-0.48274523,-0.801587,-0.05773751,-0.293651
-0.5245868,-0.293651,0.3284819,0.619048
-0.13486078,-0.309717,0.124782726,0.358111
-0.20179592,-0.0776398,0.7601338,0.625431
-0.24674301,-0.406504,0.27449408,0.735579
-0.18756306,-0.125843,0.42445046,0.760093
0.6323166,0.689022,0.08566463,0.0803858
-0.5828898,-0.438334,0.24014993,0.806934
0.5160262,0.650794,0.10879429,0.111111
-0.030761093,-0.106465,0.60290927,0.648471
0.013475097,-0.110619,0.7538799,0.784871
-0.25049177,0.0,0.20093474,0.0
0.015648484,0.43004,0.27886,0.875813
0.8186209,0.706349,0.056580707,0.103175
-0.131315,-0.34127,0.13760929,0.484127
-0.26917914,-0.119048,0.47623432,0.84127
-0.4050927,-0.00483933,0.29495782,-0.0241967
-0.7146268,-0.895277,-0.081651315,-0.193573
-0.46294096,-0.696864,0.4487358,0.425861
-0.26188686,-0.206349,0.016320707,-0.373016
-0.13047367,-0.439004,0.1307029,0.508728
-0.12533708,-0.174603,0.900399,0.674603
0.15378667,-0.523809,0.70592064,0.198413
-0.33710933,-0.317715,0.21566318,0.478487
0.36392403,0.404762,0.64587146,0.896825
0.13534735,-0.603175,0.4718624,0.634921
0.78531075,0.664251,0.031674135,0.0862664
-0.3996817,-0.0793651,0.21633907,0.714286
-0.30762857,-0.230159,0.3757696,0.801587
-0.3022053,-0.338753,0.20779546,0.585559
-0.5928122,-0.664251,0.64698917,0.388199
0.0045878245,0.275842,0.72214144,0.875919
-0.13703302,-0.00431332,0.0007119117,-0.0215666
-0.46200585,0.0,0.5132282,0.0
-0.5355196,-0.760093,0.45015112,0.47317
0.018481169,-0.087108,0.57854956,0.774293
0.15748747,-0.585559,-0.09099138,0.65331
-0.63024247,-0.737463,0.7103607,0.463548
0.44006878,0.556523,0.16959842,-0.120983
-0.32922214,-0.0238095,0.2976427,-0.0238095
-0.29702598,-0.275842,-0.07888223,0.493612
-0.11709399,0.0114837,-0.09683498,0.0
-0.17508887,0.0,0.08371903,-0.015873
-0.62931097,-0.0153116,0.38059202,0.00765579
-0.52948445,-0.730159,0.62451786,0.634921
-0.8507998,-0.7259,0.53884554,0.483933
-0.89252913,-0.738095,-0.110935815,-0.34127
-0.38797876,-0.464576,0.56829476,0.512969
-0.13450237,-0.624274,0.19110243,0.677507
-0.19191158,-0.0776398,0.70800143,0.737578
-0.15494531,-0.0737463,0.8721763,0.848083
-0.43035752,-0.658149,0.55822486,0.454897
-0.30900007,-0.757924,0.745037,0.463176
0.06759893,-0.452381,0.27852672,-0.166667
-0.4921114,-0.788547,0.55167985,0.467003
0.1663873,0.0,0.5428465,0.0038279
0.21460392,0.478778,0.6140257,0.271739
-0.6813922,-0.697171,0.49939469,0.455552
-0.083083145,-0.421022,0.25719315,0.498451
0.03275202,0.401665,0.18974066,0.0338753
-0.45825776,-0.166667,0.4574491,0.904762
-0.12683474,-0.912698,0.37769225,0.349206
-0.0018443288,0.0603865,0.24222744,-0.0517598
-0.09224286,-0.0919473,0.64209217,0.895277
-0.4430833,0.00661376,0.21990576,0.00661376
-0.3619529,-0.47619,0.96660376,0.800264
-0.18948802,-0.106465,0.24932341,0.721061
