val_pred,val_true,aro_pred,aro_true
-0.060364425,-0.0677507,0.6792295,0.832365
-0.17977642,-0.674603,-0.18396646,-0.0238095
0.291379,-0.614595,0.27940693,0.662989
-0.32283705,-0.716221,0.45896283,0.314557
-0.50795835,-0.150966,0.6456569,0.439959
-0.2932127,-0.246032,0.44739953,0.428571
-0.5351001,-0.777189,-0.16187078,-0.244334
0.10298684,-0.531746,0.21166405,0.206349
0.05617345,0.440379,0.6945617,-0.120983
0.8455829,0.849206,-0.02518111,0.0714286
-0.30799845,-0.425861,0.6691543,0.479094
-0.31979546,-0.643631,0.39882928,0.643631
0.76389694,0.895728,0.50035113,0.287092
0.015056555,0.14546,0.33184397,0.811514
-0.21646354,0.0919473,0.06523546,0.440379
-0.79390174,-0.626984,0.46655282,0.642857
-0.5615269,-0.603175,0.063203126,-0.00793651
-0.20731628,-0.119048,0.85845613,0.793651
0.17597568,-0.00370865,0.7171596,0.415369
-0.39918354,-0.473202,0.42652106,0.806934
0.02683348,0.015873,0.852304,0.5
-0.11946547,-0.293852,0.33541787,-0.120555
-0.12152347,-0.00793651,0.22765923,0.015873
0.112096846,0.363618,0.9281093,0.577804
-0.18345158,-0.453278,0.5321659,0.816896
0.0315811,-0.304878,0.19015871,-0.14518
-0.28587762,-0.119546,0.40412703,0.762104
-0.33292115,-0.648471,0.58377963,0.662989
-0.40011695,-0.865079,0.15866064,0.412698
-0.26022884,-0.232288,0.35742697,0.503291
-0.7987248,-0.714286,0.56709856,0.468254
-0.2582857,0.119048,0.7067413,0.667989
0.100281745,0.363618,0.70074475,0.547918
-0.25756103,-0.464576,0.30125055,0.517809
-0.31605154,-0.416183,-0.14319612,0.658149
0.4810698,0.762104,0.43158203,0.338713
-0.3002674,0.329075,0.48589814,0.0338753
-0.61733,-0.087108,0.43773547,0.880759
-0.2958919,-0.759775,0.58939594,0.454897
0.028733503,-0.305154,0.33339897,0.501055
-0.39397752,-0.764615,0.4085737,0.474255
-0.4190843,-0.478183,0.3418545,0.811915
-0.51850164,-0.813008,0.5397604,0.479094
-0.3562554,-0.865079,0.32875276,0.373016
-0.743502,-0.644841,0.37689024,0.449972
0.010558662,0.507936,0.30729294,0.0634921
0.5772398,0.450058,0.56088805,0.783972
0.31728882,-0.111305,0.46817836,0.754936
-0.6583815,-0.866706,0.42110234,-0.159394
-0.3220855,-0.764615,0.7754487,0.43554
0.060581397,-0.0634921,0.7288846,0.619048
-0.4880189,-0.388889,0.73433864,0.769841
-0.051779576,-0.666667,0.911071,0.698413
-0.84577596,-0.965608,-0.23273164,-0.152116
-0.11721644,0.00793651,0.17023036,0.0
-0.15823308,-0.382307,0.43115932,0.0967867
-0.4527216,-0.483092,0.19702744,-0.125086
-0.2808883,-0.796971,0.3048909,-0.229129
-0.16226639,-0.817847,0.57082725,0.367789
0.1111322,0.269841,0.5282629,0.801587
-0.0012418674,-0.633953,0.18051057,0.633953
-0.14465797,-0.300253,-0.020453097,0.105352
-0.31778824,-0.409585,0.685573,0.463176
-0.034040123,-0.68254,0.029939761,-0.293651
-0.06122131,-0.531058,0.47275454,0.568811
0.7962833,0.626984,0.3544563,0.198413
-0.4014192,-0.07259,0.4651581,0.827526
0.7726237,0.510957,0.14504564,0.100084
-0.2535981,-0.920635,0.8527657,0.365079
0.062308393,-0.658149,0.2771266,0.658149
-0.037140306,-0.0776398,0.68688524,0.491718
0.9073385,0.430701,0.40651107,0.0483933
0.93212736,0.416183,0.11530137,0.087108
0.16054419,-0.690476,0.52336377,0.619048
-0.23490572,-0.130662,0.46460512,0.391986
-0.16569185,-0.338753,0.5255029,0.382307
-0.6216429,-0.661376,0.37337187,0.296296
-0.18715839,-0.587302,0.6975568,0.404762
0.85360485,0.539683,0.20389242,-0.00793651
-0.52581364,-0.543478,-0.02818515,-0.207039
-0.10649751,0.00661376,0.53525394,0.0
0.841078,0.830654,0.070069365,0.206706
0.8422155,0.505689,0.0362684,0.0895491
-0.15274611,-0.609081,0.574035,0.712272
0.0689385,-0.0560732,0.60967624,0.901484
-0.062415853,0.00793651,-0.037193768,0.015873
-0.52282745,-0.701703,0.47536978,0.421022
-0.66619223,-0.32377,0.5613903,0.478183
-0.6002836,-0.714286,0.40023428,0.412698
-0.36714908,-0.591463,0.5609173,0.619148
-0.1163351,-0.779133,0.6331274,0.421022
-0.8008567,-0.72166,0.49902186,0.505689
-0.12729184,-0.634921,0.69384235,0.626984
0.5877479,0.87108,0.08973676,-0.0193573
0.9748907,0.759144,0.110017344,0.297619
0.66097105,0.857143,0.84800017,0.206349
0.6435683,0.493612,0.6271399,0.837205
-0.21172304,-0.214286,0.55174196,-0.301587
-0.6620464,-0.373016,0.6551298,0.761905
-0.39215004,-0.584283,0.55554366,0.489337
-0.0053003225,-0.633953,0.18886092,0.643631
-0.4287203,-0.406504,0.9399432,0.793651
0.838634,0.532027,0.18134241,0.13169
-0.041799102,-0.119546,1.0248574,0.846782
-0.63222945,-0.11646,0.5771478,0.362319
0.8813676,0.787778,0.12357675,0.218967
0.12419731,-0.667828,0.7755202,0.682346
-0.07089666,-0.754936,0.15179482,0.396825
-0.45720935,-0.278714,-0.030548463,-0.164204
-0.29794174,0.253968,-0.15296109,0.47619
-0.01883756,0.0677507,0.08950171,-0.00483933
0.03298819,-0.07259,0.7569476,0.759775
0.02368125,-0.047619,0.7986739,0.547619
-0.12465862,-0.534045,0.21299466,0.593384
0.12375656,-0.0632111,0.85127234,0.879688
0.094735034,-0.7259,0.2963294,0.382307
-0.23490798,-0.808169,0.6819811,0.440379
0.1430533,-0.18254,0.9755726,0.944444
0.181472,0.0241967,0.7115761,0.875919
-0.18298371,-0.735579,-0.09122087,-0.329075
-0.47421333,-0.029036,0.71342754,0.730739
-0.68592775,-0.747998,0.52997607,0.484619
-0.4962144,-0.130662,0.39999336,0.353271
-0.23634471,-0.72166,0.4001301,0.421407
-0.18984805,-0.0714286,0.4552717,-0.34127
-0.38984817,-0.575881,0.69742745,0.783972
-0.28328225,-0.520594,0.05615313,-0.36365
-0.1745974,-0.418174,0.18946695,-0.421941
-0.2536911,-0.31746,0.43886852,0.626984
-0.7798482,-0.621118,-0.2258613,-0.189786
-0.12732075,0.774336,0.42886293,-0.0948167
-0.105306655,0.14234,0.66567093,0.573671
-0.2080181,-0.0774293,0.81252164,0.759775
-0.5338892,-0.734956,0.56509876,0.474659
0.09346633,-0.0677507,0.50379103,0.793651
-0.23884965,-0.960317,0.9335443,-0.18254
-0.18002471,-0.696864,0.8243024,0.430701
-0.69079584,-0.634921,0.4324548,0.746032
-0.817508,-0.769841,-0.253153,-0.373016
-0.3719145,-0.0873016,0.32652056,-0.0793651
-0.7433988,-0.761905,0.5254433,0.634921
-0.34949648,-0.015873,0.5371029,0.0
0.05209282,0.198413,0.5966221,0.81746
0.14431515,-0.0714286,0.76184,-0.031746
-0.26387757,-0.648172,-0.16544408,-0.283035
0.87654996,-0.712736,0.24413128,0.46741
-0.10205068,-0.134921,0.33962965,-0.357143
0.028781693,0.285521,0.3204315,0.662989
-0.065230034,0.779133,0.52281135,-0.154859
-0.0177241,-0.547619,0.8209145,0.68254
0.36746776,0.452381,0.24229537,0.0714286
-0.10577909,0.0,0.28873467,0.0
0.5487101,0.0431332,0.5350723,0.163906
-0.2793997,-0.0822687,0.27592537,0.590399
-0.71127295,-0.809524,-0.3708399,-0.373016
0.2753513,-0.0952381,-0.00418815,-0.0873016
0.021090217,-0.125313,0.8251467,0.853697
0.2834871,0.0238095,0.77032864,0.460317
-0.10316623,-0.12416,0.90483725,0.650015
0.8323216,0.537295,0.16197376,0.163295
-0.81608325,-0.880952,0.5533989,0.261905
-0.33392867,-0.126984,0.41728354,-0.603175
-0.6569895,-0.451692,0.6678733,0.715817
-0.33568683,0.150794,0.16450039,0.611111
-0.6153963,-0.611111,0.38428137,0.753968
0.85316736,0.772066,0.14563063,0.368599
-0.36795527,-0.633953,0.55491096,0.638792
-0.7095799,-0.928571,0.6116882,0.31746
0.83209354,0.769841,0.19633143,0.396825
0.019732298,-0.0338753,0.7262028,0.779133
-0.17691483,-0.51305,0.23595503,0.672445
-0.1576269,0.47619,0.4265003,0.00793651
-0.5862149,-0.612672,0.60376745,0.478183
-0.053355042,-0.626984,0.7782077,0.47619
-0.18323442,-0.116144,0.49017465,0.488773
-0.729715,-0.896825,0.31217387,0.365079
-0.15211159,-0.0946074,1.0426643,0.946074
-0.072269745,-0.103175,0.84975517,0.761905
-0.17915557,0.29036,0.3888057,0.716221
-0.4853694,-0.517809,0.5596965,0.672667
-0.08129468,-0.0038279,0.07908014,0.0
-0.019038294,0.383543,0.508722,0.592748
0.39524877,0.404762,0.7840608,0.198413
0.049406905,-0.103175,0.7909433,0.634921
0.18481565,0.180697,0.58968854,0.627126
-0.3442869,-0.648471,0.5305632,0.648471
-0.39637113,0.405605,0.4600965,-0.179098
0.105155334,0.269304,0.5242094,0.702205
0.7600542,0.537295,0.71283203,0.258112
0.7885069,0.750097,0.085586615,0.106465
0.14911881,0.0,0.30091968,-0.0193573
-0.41395962,-0.753968,0.2541409,0.47619
-0.057543185,0.0967867,0.22363897,-0.087108
-0.14011824,-0.608178,0.64918256,0.677191
-0.47627428,-0.241967,0.5817622,0.604917
-0.014887411,-0.238095,0.67323714,0.769841
-0.3595503,-0.468254,0.24230488,0.412698
-0.3725494,-0.753968,-0.23720965,-0.34127
-0.4066159,-0.666667,0.42942724,0.460317
0.27214268,-0.00793651,0.47819057,0.0238095
-0.4972788,-0.757924,0.7524717,0.474659
-0.10211452,0.608636,0.43842742,0.0229674
-0.4748167,-0.624274,0.4555975,0.643631
-0.3444614,-0.486143,-0.29796812,-0.283264
0.92836046,0.846883,0.016331961,0.150019
0.13316318,0.646998,0.34857845,0.0646998
-0.00685112,0.36295,0.67740226,0.735579
-0.21002398,-0.324675,0.36423093,0.823014
-0.17774561,-0.629745,0.7169304,-0.125086
-0.04806738,0.00793651,-0.22426647,-0.00793651
0.76951045,0.783972,0.10228978,0.0822687
-0.09962566,0.0,-0.287696,0.00793651
0.29283997,0.425861,0.7435647,0.667828
0.045903597,0.0603865,0.6365684,0.375259
-0.19833294,-0.468221,0.2721792,0.796971
-0.12861077,-0.368732,0.22339734,-0.15276
-0.15328942,-0.1294,0.87560225,0.754831
-0.6916721,-0.880952,0.5329199,0.404762
-0.5741309,-0.562169,0.8014993,0.760582
0.0466807,-0.150019,0.75737643,0.885598
-0.34035432,-0.555556,0.44937044,0.253968
0.97332174,0.505689,0.2670001,0.110619
-0.33227587,-0.677507,0.47944862,0.450058
-0.39986837,-0.604917,0.67091316,0.711382
-0.0115809925,-0.241967,0.6794182,0.575881
0.790452,0.293651,0.0663798,0.801587
-0.48759818,-0.421022,-0.08467253,-0.120983
-0.62296295,-0.672878,0.50512624,-0.176846
-0.24299274,-0.401665,0.5112755,-0.222609
-0.46391633,-0.527487,0.51882625,0.662989
-0.122089185,0.198413,0.9386515,0.871291
-0.73486274,-0.81746,-0.14652525,-0.246032
0.020414773,0.15873,0.69315696,0.515873
0.065677345,-0.134921,0.42680788,0.563492
0.02950871,-0.222222,0.07105489,0.587302
-0.3669751,-0.746032,0.49004692,-0.333333
-0.29786485,0.745257,0.3641758,-0.179055
-0.22391212,0.00648172,0.1027707,-0.00432115
-0.079285845,-0.126984,0.3582,0.349206
-0.6250418,-0.629113,0.5536013,0.498451
0.052280057,0.13169,-0.07428343,-0.447745
0.3076222,-0.642646,0.32383597,0.663717
-0.05892772,0.0819531,0.7865341,0.405452
0.09391924,-0.142857,0.9027977,0.84127
-0.086403176,-0.277778,-0.056958754,-0.0873016
-0.7714136,-0.607691,0.608971,0.468221
-0.43290293,-0.758533,0.65723234,0.442478
0.21325341,0.0714286,0.7557528,0.738095
0.80299056,0.579365,0.47840092,0.301587
0.2803265,0.0348675,0.7726317,0.0597729
-0.09134599,-0.590399,0.29987153,-0.391986
-0.107224874,-0.357143,0.5765281,0.293651
0.38669944,0.30552,0.66794395,0.842815
-0.5183226,-0.712206,0.24768856,0.356103
-0.38936958,-0.101626,0.36342904,0.924313
0.44065452,0.65457,0.17752738,0.038279
-0.52904224,-0.266163,0.7200724,0.300039
0.0798812,-0.309717,0.20175174,-0.111305
-0.7251851,-0.880952,-0.4710406,-0.293651
-0.048705302,-0.0805781,0.898176,0.935745
-0.51641786,-0.365079,0.6093402,0.603175
0.6868046,0.714286,0.8092644,0.626984
-0.40658098,-0.681504,-0.023722189,-0.215666
-0.8405163,-0.587302,0.4915241,0.484127
-0.15369049,-0.396825,0.5854855,0.753968
-0.123190574,-0.347661,0.056863688,0.26338
-0.09073001,0.231551,0.42474416,0.55371
-0.16435638,0.015873,0.115886785,0.0
0.029845856,-0.194901,0.74858576,0.800674
0.95487475,-0.0967867,-0.0018866124,0.769454
-0.29343677,-0.269841,0.56508744,0.571429
-0.3706589,-0.626984,-0.18015988,0.603175
-0.4319301,-0.768535,0.61802316,0.444545
-0.2157865,-0.444444,-0.34761092,-0.380952
0.38689595,0.539165,0.35059723,-0.0862664
0.0033417149,-0.0629113,0.80113375,0.875919
-0.6039076,-0.0677507,0.28296492,0.94851
-0.17949273,-0.523809,0.41262636,0.420635
-0.399947,-0.68254,-0.19295557,-0.373016
0.10834461,-0.0895491,0.5331771,0.837547
0.8227089,0.58072,0.30163133,-0.014518
-0.6204181,-0.750268,0.12785313,-0.141632
-0.5480916,-0.677191,0.43666834,0.405452
-0.6219763,-0.654384,0.5444171,0.347327
0.7655051,0.753266,0.71848685,0.289718
-0.07667412,-0.698413,0.48413327,0.634921
-0.15181842,-0.0555556,1.0046694,0.81746
-0.29104573,-0.730159,0.1723164,-0.365079
0.12930465,-0.206349,0.8400495,0.904762
-0.26320508,-0.758533,0.13064389,0.458281
-0.58860195,-0.459348,0.41767976,0.754096
0.67919016,0.741891,0.11678108,0.10352
0.17558402,0.238095,0.9177506,0.714286
-0.1491407,0.00793651,-0.23910116,-0.00793651
0.020007133,-0.00483933,0.23120506,0.00483933
-0.11716058,0.0819531,0.18423945,0.375259
1.0166878,0.822687,0.08413562,0.0677507
-0.032682,-0.277778,1.0577829,0.888889
-0.22023138,-0.416183,0.49868575,0.469415
-0.33804837,-0.0952381,-0.44094542,-0.579365
-0.7371144,-0.759775,0.64524126,0.425861
0.8332984,0.628307,-0.018596515,0.0727513
-0.22046913,-0.285521,0.23226108,0.604917
0.28364488,0.5,0.16747008,0.0
0.015467691,0.275842,0.34543917,0.522648
0.8514875,0.881262,0.22061361,0.159761
-0.47839785,-0.47619,0.43519786,0.150794
-0.30465454,0.015873,0.26155087,0.0
-0.27019086,0.229674,0.8257164,0.834482
-0.5298468,-0.404762,0.8291078,0.761905
-0.21983567,-0.277778,-0.0750689,0.634921
0.029318001,0.18254,0.563414,0.849206
0.9316293,0.861401,0.38268435,0.237127
-0.518591,0.47619,0.59486824,0.0793651
-0.49412337,0.00862664,-0.29487625,-0.0172533
0.83623224,0.838303,0.11105447,0.0993864
0.0124861635,0.352929,0.09749503,-0.252844
-0.07931119,0.0555556,0.48259297,0.325397
0.10600764,0.138026,0.845342,0.672878
-0.23973179,-0.36295,0.51302016,0.425861
-0.43234083,-0.597729,0.34903008,0.478183
-0.21295577,-0.821877,0.07903486,-0.27894
-0.25730366,0.015873,-0.047967188,0.0238095
0.8269291,0.500421,0.15202636,0.110619
0.58081764,0.460317,0.6110619,0.880952
-0.21310318,0.0,0.3617936,0.0
0.0554842,-0.634921,0.28397664,0.603175
-0.054047517,-0.174603,0.8963684,0.777778
0.03388283,-0.0526759,0.7974702,0.805942
0.031005096,0.704333,0.35166648,0.0842137
-0.1470247,-0.0919473,0.8315149,0.885598
0.7780617,0.822998,0.15425862,0.153116
-0.3448073,-0.825397,0.47155407,0.507936
0.81417257,0.555556,0.20693547,0.00793651
-0.14712399,-0.0619771,0.29563227,-0.0929656
-0.25520477,-0.579365,0.040811386,0.396825
0.06907137,-0.169356,0.99286956,0.866706
0.2595824,0.401665,0.9673737,0.880759
0.44321436,0.563492,0.8065101,-0.0634921
-0.290316,-0.0873016,0.21101974,-0.277778
-0.059406128,-0.158028,0.94995344,0.774336
-0.35460156,0.227449,0.31711698,0.0774293
-0.12506892,-0.13947,0.37528145,0.777047
-0.28986037,-0.174603,0.32001942,-0.293651
-0.5785283,-0.743237,0.7483637,0.455881
-0.68396103,-0.616308,0.52674365,0.505689
0.84369725,0.87108,0.17694874,0.319396
-0.3181134,-0.50813,0.3665362,0.561363
-0.04954865,0.403467,0.57379633,0.627615
-0.21657251,-0.15276,0.7347561,0.790139
-0.13732417,0.150966,0.7083465,0.621118
-0.65441453,-0.705858,0.08383284,0.442478
-0.072098464,0.0238095,0.6789099,-0.00793651
0.058969185,-0.400337,0.3583802,-0.168563
-0.48274523,-0.801587,-0.05773751,-0.293651
-0.5245868,-0.293651,0.32855737,0.619048
-0.13486078,-0.309717,0.15616156,0.358111
-0.13240792,-0.0776398,0.7601338,0.625431
-0.046425536,-0.406504,0.5252495,0.735579
-0.18756306,-0.125843,0.42445046,0.760093
0.81534266,0.689022,0.08566463,0.0803858
-0.37438712,-0.438334,0.25357223,0.806934
0.5711821,0.650794,0.10879429,0.111111
0.22541085,-0.106465,0.6609882,0.648471
0.039322767,-0.110619,0.9427649,0.784871
0.061890833,0.0,0.30497128,0.0
0.015648484,0.43004,0.32202956,0.875813
0.8456564,0.706349,0.056580707,0.103175
-0.0879514,-0.34127,0.28859162,0.484127
-0.04277583,-0.119048,0.611604,0.84127
-0.2135768,-0.00483933,0.29495782,-0.0241967
-0.7146268,-0.895277,-0.081651315,-0.193573
-0.46294096,-0.696864,0.4487358,0.425861
-0.03509257,-0.206349,0.06210787,-0.373016
-0.13047367,-0.439004,0.2394797,0.508728
-0.08978599,-0.174603,0.900399,0.674603
0.18363945,-0.523809,0.70592064,0.198413
-0.30184734,-0.317715,0.21566318,0.478487
0.6814326,0.404762,0.66906,0.896825
0.47561473,-0.603175,0.4718624,0.634921
0.78531075,0.664251,0.111138776,0.0862664
-0.19001058,-0.0793651,0.70270383,0.714286
-0.21473052,-0.230159,0.47117937,0.801587
-0.3022053,-0.338753,0.20779546,0.585559
-0.23667268,-0.664251,0.64698917,0.388199
0.014586329,0.275842,0.87985146,0.875919
-0.019706873,-0.00431332,0.01493006,-0.0215666
-0.022854408,0.0,0.5132282,0.0
-0.27552512,-0.760093,0.45015112,0.47317
0.35717815,-0.087108,0.6187748,0.774293
0.15748747,-0.585559,0.5160937,0.65331
-0.63024247,-0.737463,0.7103607,0.463548
0.46397296,0.556523,0.16959842,-0.120983
-0.11597494,-0.0238095,0.2976427,-0.0238095
-0.1577485,-0.275842,-0.07888223,0.493612
0.017592516,0.0114837,-0.0878148,0.0
-0.14495674,0.0,0.08371903,-0.015873
-0.58480763,-0.0153116,0.38059202,0.00765579
-0.52948445,-0.730159,0.71503043,0.634921
-0.7992583,-0.7259,0.53884554,0.483933
-0.89252913,-0.738095,-0.110935815,-0.34127
-0.38797876,-0.464576,0.64661515,0.512969
-0.13450237,-0.624274,0.58408,0.677507
-0.09315467,-0.0776398,0.9392542,0.737578
-0.1491204,-0.0737463,0.8721763,0.848083
-0.43035752,-0.658149,0.55822486,0.454897
-0.30900007,-0.757924,0.745037,0.463176
0.06759893,-0.452381,0.27852672,-0.166667
-0.4921114,-0.788547,0.55167985,0.467003
0.35154673,0.0,0.6481299,0.0038279
0.6292328,0.478778,0.6140257,0.271739
-0.6813922,-0.697171,0.49939469,0.455552
0.50468206,-0.421022,0.25719315,0.498451
0.04463078,0.401665,0.24444112,0.0338753
-0.25339726,-0.166667,0.4574491,0.904762
-0.12683474,-0.912698,0.37769225,0.349206
-0.0018443288,0.0603865,0.50995505,-0.0517598
0.14885241,-0.0919473,0.8535898,0.895277
-0.2856811,0.00661376,0.21990576,0.00661376
-0.3619529,-0.47619,0.96660376,0.800264
-0.18948802,-0.106465,0.24932341,0.721061
-0.051259454,-0.0526759,0.42496535,0.821745
-0.19229007,-0.523809,0.028179344,0.134921
