val_pred,val_true,aro_pred,aro_true
-0.4010553,-0.633953,0.55077106,0.638792
-0.8149631,-0.928571,0.5675797,0.31746
0.6355195,0.769841,0.12658298,0.396825
-0.108680055,-0.0338753,0.50663227,0.779133
-0.37133148,-0.51305,0.07567202,0.672445
-0.2886821,0.47619,0.40424886,0.00793651
-0.6606704,-0.612672,0.46433172,0.478183
-0.17576827,-0.626984,0.7094335,0.47619
-0.396848,-0.116144,0.3744903,0.488773
-0.83140045,-0.896825,0.12233524,0.365079
-0.15273389,-0.0946074,1.0314196,0.946074
-0.09190223,-0.103175,0.75202566,0.761905
-0.28051713,0.29036,0.16105245,0.716221
-0.6336273,-0.517809,0.16284892,0.672667
-0.13538943,-0.0038279,0.056926705,0.0
-0.3751015,0.383543,0.26430398,0.592748
0.321856,0.404762,0.57618165,0.198413
0.012382059,-0.103175,0.5720184,0.634921
0.013910827,0.180697,0.22423552,0.627126
-0.38228,-0.648471,0.49651134,0.648471
-0.44429785,0.405605,0.45848057,-0.179098
-0.2891936,0.269304,0.48984972,0.702205
0.2849653,0.537295,0.42077354,0.258112
0.72059274,0.750097,0.06463818,0.106465
0.093417324,0.0,0.15770927,-0.0193573
-0.45252794,-0.753968,0.19067481,0.47619
-0.21336935,0.0967867,0.19912158,-0.087108
-0.53552353,-0.608178,0.4671013,0.677191
-0.632915,-0.241967,0.49574602,0.604917
-0.073260985,-0.238095,0.5426,0.769841
-0.3607514,-0.468254,0.17686094,0.412698
-0.386737,-0.753968,-0.33458275,-0.34127
-0.63529766,-0.666667,0.39324626,0.460317
-0.012251382,-0.00793651,0.12088194,0.0238095
-0.52706623,-0.757924,0.66724414,0.474659
-0.28366977,0.608636,0.36212537,0.0229674
-0.6321554,-0.624274,0.3678091,0.643631
-0.53723806,-0.486143,-0.3632341,-0.283264
0.876819,0.846883,-0.029556813,0.150019
-0.13941231,0.646998,0.20676966,0.0646998
-0.09481953,0.36295,0.41600123,0.735579
-0.4358667,-0.324675,0.28649592,0.823014
-0.48884553,-0.629745,0.5678683,-0.125086
-0.055694673,0.00793651,-0.28636244,-0.00793651
0.54314196,0.783972,0.06013067,0.0822687
-0.15720789,0.0,-0.3543019,0.00793651
0.1590265,0.425861,0.6915287,0.667828
-0.06703421,0.0603865,0.2937572,0.375259
-0.21864556,-0.468221,0.16972886,0.796971
-0.4014303,-0.368732,0.025364922,-0.15276
-0.16459873,-0.1294,0.7521753,0.754831
-0.81869906,-0.880952,0.5323791,0.404762
-0.606961,-0.562169,0.7042376,0.760582
-0.17603682,-0.150019,0.74791616,0.885598
-0.5892838,-0.555556,0.41446143,0.253968
0.66556895,0.505689,0.120697096,0.110619
-0.54534906,-0.677507,0.452859,0.450058
-0.55361557,-0.604917,0.5965329,0.711382
-0.5177781,-0.241967,0.17964809,0.575881
0.612245,0.293651,0.06386568,0.801587
-0.5141133,-0.421022,-0.14188251,-0.120983
-0.64112324,-0.672878,0.47669032,-0.176846
-0.5283692,-0.401665,-0.16068213,-0.222609
-0.63973457,-0.527487,0.41784468,0.662989
-0.16751823,0.198413,0.9339016,0.871291
-0.75787735,-0.81746,-0.29355574,-0.246032
-0.17366408,0.15873,0.6634184,0.515873
-0.38943917,-0.134921,0.37960187,0.563492
-0.22908969,-0.222222,0.04785878,0.587302
-0.42892104,-0.746032,0.2596164,-0.333333
-0.34426668,0.745257,0.17592199,-0.179055
-0.34840024,0.00648172,-0.004002299,-0.00432115
-0.31539,-0.126984,0.1426431,0.349206
-0.8122089,-0.629113,0.5374375,0.498451
-0.1908421,0.13169,-0.36615407,-0.447745
0.017417561,-0.642646,0.14262252,0.663717
-0.13254298,0.0819531,0.7420431,0.405452
-0.070075564,-0.142857,0.76162004,0.84127
-0.22783117,-0.277778,-0.13318236,-0.0873016
-0.8690928,-0.607691,0.4967594,0.468221
-0.4476313,-0.758533,0.62061685,0.442478
0.10686061,0.0714286,0.65439653,0.738095
0.6001558,0.579365,0.43904278,0.301587
0.23562267,0.0348675,0.64688134,0.0597729
-0.10964675,-0.590399,0.2730598,-0.391986
-0.36428142,-0.357143,0.55616707,0.293651
0.25245637,0.30552,0.5116947,0.842815
-0.5278766,-0.712206,-0.014941602,0.356103
-0.44806284,-0.101626,0.23747125,0.924313
0.038444757,0.65457,0.15544774,0.038279
-0.5725076,-0.266163,0.6104891,0.300039
0.008909862,-0.309717,0.034130372,-0.111305
-0.73442876,-0.880952,-0.53179544,-0.293651
-0.18079518,-0.0805781,0.8276257,0.935745
-0.6161308,-0.365079,0.49774855,0.603175
0.4890306,0.714286,0.752803,0.626984
-0.57609314,-0.681504,-0.05284622,-0.215666
-0.8545035,-0.587302,0.4733174,0.484127
-0.20550916,-0.396825,0.50178605,0.753968
-0.2243899,-0.347661,-0.0023254193,0.26338
-0.11223262,0.231551,0.09548791,0.55371
-0.24699438,0.015873,0.022573939,0.0
-0.10110723,-0.194901,0.6893798,0.800674
0.6786057,-0.0967867,-0.029638857,0.769454
-0.38245147,-0.269841,0.4557152,0.571429
-0.53814447,-0.626984,-0.351115,0.603175
-0.43585655,-0.768535,0.49928328,0.444545
-0.38498744,-0.444444,-0.36301255,-0.380952
0.32069427,0.539165,0.11762316,-0.0862664
-0.028601285,-0.0629113,0.53673273,0.875919
-0.7666103,-0.0677507,-0.1458522,0.94851
-0.35176873,-0.523809,0.31825164,0.420635
-0.4615805,-0.68254,-0.343777,-0.373016
-0.036564395,-0.0895491,0.20682797,0.837547
0.46640515,0.58072,0.17788689,-0.014518
-0.68609947,-0.750268,-0.18379089,-0.141632
-0.6800306,-0.677191,0.42332157,0.405452
-0.64422554,-0.654384,0.4991103,0.347327
0.5881386,0.753266,0.3759825,0.289718
-0.16184655,-0.698413,0.21087858,0.634921
-0.19454817,-0.0555556,0.92281336,0.81746
-0.8744737,-0.730159,-0.4093191,-0.365079
-0.08000721,-0.206349,0.6340465,0.904762
-0.57805574,-0.758533,0.077869646,0.458281
-0.6114732,-0.459348,0.27315107,0.754096
0.6648818,0.741891,0.062328205,0.10352
0.13973346,0.238095,0.89141333,0.714286
-0.16058737,0.00793651,-0.35538104,-0.00793651
-0.27151176,-0.00483933,-0.06527002,0.00483933
-0.1523321,0.0819531,-0.09737141,0.375259
0.8466758,0.822687,0.010348183,0.0677507
-0.090664275,-0.277778,0.8959033,0.888889
-0.2994163,-0.416183,0.3410485,0.469415
-0.55918777,-0.0952381,-0.49227014,-0.579365
-0.75443405,-0.759775,0.6303306,0.425861
0.73295575,0.628307,-0.046338025,0.0727513
-0.32204056,-0.285521,0.14182991,0.604917
0.12804627,0.5,-0.043410648,0.0
-0.5554644,0.275842,0.29688463,0.522648
0.5831615,0.881262,0.17828073,0.159761
-0.5326529,-0.47619,0.19093196,0.150794
-0.53352416,0.015873,0.046786405,0.0
-0.27675158,0.229674,0.690292,0.834482
-0.62413454,-0.404762,0.82106715,0.761905
-0.38906366,-0.277778,-0.3118335,0.634921
-0.017321758,0.18254,0.43127367,0.849206
0.7892051,0.861401,0.24520585,0.237127
-0.538751,0.47619,0.5403876,0.0793651
-0.5862928,0.00862664,-0.35145542,-0.0172533
0.7663977,0.838303,0.020033358,0.0993864
-0.11497577,0.352929,-0.042518448,-0.252844
-0.13656513,0.0555556,-0.17770585,0.325397
-0.04917963,0.138026,0.7025068,0.672878
-0.4526183,-0.36295,0.2867783,0.425861
-0.6534109,-0.597729,0.3242963,0.478183
-0.27805895,-0.821877,-0.10731889,-0.27894
-0.36290592,0.015873,-0.060884546,0.0238095
0.81962705,0.500421,0.054124817,0.110619
0.43022805,0.460317,0.5653225,0.880952
-0.3399641,0.0,0.08917895,0.0
-0.23770168,-0.634921,0.22395384,0.603175
-0.1328349,-0.174603,0.874657,0.777778
-0.064648256,-0.0526759,0.692115,0.805942
-0.21303028,0.704333,0.34978876,0.0842137
-0.36880663,-0.0919473,0.5927878,0.885598
0.6902689,0.822998,0.019440053,0.153116
-0.6619153,-0.825397,0.009426322,0.507936
0.6034082,0.555556,0.13380551,0.00793651
-0.26195136,-0.0619771,0.18526688,-0.0929656
-0.26742038,-0.579365,-0.08016676,0.396825
0.055664122,-0.169356,0.9704524,0.866706
0.25421938,0.401665,0.8988544,0.880759
0.30080488,0.563492,0.59402734,-0.0634921
-0.6423332,-0.0873016,-0.18283124,-0.277778
-0.13303284,-0.158028,0.8009786,0.774336
-0.42314115,0.227449,0.25179717,0.0774293
-0.19799179,-0.13947,-0.16748677,0.777047
-0.4813704,-0.174603,0.117041916,-0.293651
-0.74214506,-0.743237,0.615475,0.455881
-0.83072734,-0.616308,0.49344435,0.505689
0.7964726,0.87108,0.035420932,0.319396
-0.3587757,-0.50813,0.2653971,0.561363
-0.105273634,0.403467,0.15688953,0.627615
-0.54795,-0.15276,0.68815607,0.790139
-0.3575238,0.150966,0.24137996,0.621118
-0.80442864,-0.705858,-0.2369917,0.442478
-0.10577551,0.0238095,0.5412969,-0.00793651
-0.1610615,-0.400337,0.043607417,-0.168563
-0.7042771,-0.801587,-0.3492335,-0.293651
-0.61484694,-0.293651,0.3284819,0.619048
-0.17952904,-0.309717,0.124782726,0.358111
-0.20179592,-0.0776398,0.681363,0.625431
-0.24674301,-0.406504,0.27449408,0.735579
-0.32705638,-0.125843,0.31765178,0.760093
0.6323166,0.689022,0.045416176,0.0803858
-0.5828898,-0.438334,0.24014993,0.806934
0.5160262,0.650794,0.10018918,0.111111
-0.030761093,-0.106465,0.60290927,0.648471
0.013475097,-0.110619,0.7538799,0.784871
-0.25049177,0.0,0.20093474,0.0
-0.17560232,0.43004,0.27886,0.875813
0.8186209,0.706349,0.047753714,0.103175
-0.131315,-0.34127,0.13760929,0.484127
-0.26917914,-0.119048,0.47623432,0.84127
-0.4050927,-0.00483933,0.12948917,-0.0241967
-0.96238714,-0.895277,-0.2817945,-0.193573
-0.5055948,-0.696864,0.34010696,0.425861
-0.26188686,-0.206349,0.016320707,-0.373016
-0.30630478,-0.439004,0.1307029,0.508728
-0.12533708,-0.174603,0.8747924,0.674603
0.15378667,-0.523809,0.2591098,0.198413
-0.33710933,-0.317715,0.13928148,0.478487
0.36392403,0.404762,0.64587146,0.896825
0.13534735,-0.603175,0.15772617,0.634921
0.54365325,0.664251,0.031674135,0.0862664
-0.3996817,-0.0793651,0.21633907,0.714286
-0.30762857,-0.230159,0.3757696,0.801587
-0.33561385,-0.338753,0.18055579,0.585559
-0.5928122,-0.664251,0.6175403,0.388199
0.0045878245,0.275842,0.72214144,0.875919
-0.13703302,-0.00431332,0.0007119117,-0.0215666
-0.46200585,0.0,0.11603623,0.0
-0.5355196,-0.760093,0.38453993,0.47317
0.018481169,-0.087108,0.57854956,0.774293
-0.45204905,-0.585559,-0.09099138,0.65331
-0.6716335,-0.737463,0.6407695,0.463548
0.44006878,0.556523,0.11609274,-0.120983
-0.32922214,-0.0238095,0.095902205,-0.0238095
-0.29702598,-0.275842,-0.0970709,0.493612
-0.11709399,0.0114837,-0.09683498,0.0
-0.17508887,0.0,-0.049622335,-0.015873
-0.62931097,-0.0153116,0.36679384,0.00765579
-0.6778059,-0.730159,0.62451786,0.634921
-0.8507998,-0.7259,0.5228717,0.483933
-0.94029135,-0.738095,-0.37399316,-0.34127
-0.4520905,-0.464576,0.56829476,0.512969
-0.40489665,-0.624274,0.19110243,0.677507
-0.19191158,-0.0776398,0.70800143,0.737578
-0.15494531,-0.0737463,0.78665704,0.848083
-0.5354908,-0.658149,0.25128874,0.454897
-0.47459024,-0.757924,0.7223619,0.463176
-0.39984876,-0.452381,0.25042626,-0.166667
-0.51426446,-0.788547,0.5161965,0.467003
0.1663873,0.0,0.5428465,0.0038279
0.21460392,0.478778,0.4515204,0.271739
-0.84878886,-0.697171,0.42364177,0.455552
-0.083083145,-0.421022,0.07592335,0.498451
0.03275202,0.401665,0.18974066,0.0338753
-0.45825776,-0.166667,0.35109645,0.904762
-0.84921646,-0.912698,-0.31702018,0.349206
-0.39190066,0.0603865,0.24222744,-0.0517598
-0.09224286,-0.0919473,0.64209217,0.895277
